file_name,xmin,xmax,ymin,ymax
part-00049-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,-17.09062385559082,72.1931381225586,8.03836441040039,45.000205993652344
part-00050-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,26.235122680664062,78.75020599365234,0.1878872662782669,45.291690826416016
part-00051-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,68.93612670898438,81.88595581054688,5.9093523025512695,22.779916763305664
part-00052-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,43.33005905151367,95.27983093261719,8.62226390838623,34.86225509643555
part-00053-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,44.48890686035156,67.8542709350586,22.47889518737793,45.381507873535156
part-00054-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,51.14540481567383,78.75020599365234,22.411239624023438,46.36967849731445
part-00055-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,67.49979400634766,90.1414794921875,22.141908645629883,36.5980339050293
part-00056-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,-3.1846835613250732,122.41795349121094,27.307222366333008,57.993873596191406
part-00057-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,-0.8221335411071777,11.413103103637695,44.572845458984375,53.758975982666016
part-00058-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,-4.154878616333008,28.094839096069336,36.52394104003906,57.60759735107422
part-00059-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,4.501383304595947,22.84867286682129,49.8279914855957,65.39453887939453
part-00060-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,4.900139808654785,33.772193908691406,44.76148223876953,71.19012451171875
part-00061-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,21.02490997314453,47.13912582397461,43.00079345703125,56.960811614990234
part-00062-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,21.923213958740234,45.10892868041992,47.71694564819336,66.09745025634766
part-00063-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,10.458906173706055,45.000205993652344,56.16987609863281,80.8292007446289
part-00064-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,18.62649154663086,67.56681060791016,44.536903381347656,80.66853332519531
part-00065-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,44.94704818725586,75.23453521728516,44.91419982910156,67.52503967285156
part-00066-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,5.924313545227051,166.91148376464844,34.323062896728516,72.0345458984375
part-00067-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,65.0603256225586,84.41920471191406,56.16987609863281,67.52387237548828
part-00068-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,44.999794006347656,90.01571655273438,56.15211868286133,75.19661712646484
part-00069-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,45.36024856567383,112.50021362304688,-0.0002000000240514055,81.8890609741211
part-00070-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,70.42324829101562,122.04065704345703,1.300999641418457,35.527008056640625
part-00071-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,89.61125946044922,134.72137451171875,-4.169740676879883,25.328027725219727
part-00072-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,89.55736541748047,106.87521362304688,22.348520278930664,34.161563873291016
part-00073-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,101.24978637695312,112.50021362304688,22.418800354003906,33.77519607543945
part-00074-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,69.62374877929688,116.21826171875,22.429367065429688,49.603614807128906
part-00075-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,112.27574920654297,123.75021362304688,21.917335510253906,33.77092742919922
part-00076-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,111.28761291503906,134.70689392089844,24.045379638671875,45.000205993652344
part-00077-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,118.02497863769531,173.94578552246094,0.11788440495729446,50.223445892333984
part-00078-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,89.06329345703125,148.2534942626953,33.451698303222656,67.52387237548828
part-00079-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,43.321083068847656,179.9999542236328,44.91419982910156,77.73884582519531
part-00080-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,89.32380676269531,135.0033416748047,55.92755126953125,70.34062194824219
part-00081-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,89.99978637695312,157.50021362304688,44.99504852294922,81.28720092773438
part-00082-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,134.67974853515625,157.51512145996094,56.16987609863281,68.69281005859375
part-00083-4c588cee-fa22-41da-975c-c6df5012d209-c000.zstd.parquet,135.4702606201172,179.99996948242188,51.076637268066406,76.22069549560547
